date,net
2020-01-01 00:00:00,0
2020-01-01 08:00:00,0
2020-01-01 16:00:00,0
2020-01-02 00:00:00,0
2020-01-02 08:00:00,0
2020-01-02 16:00:00,0
2020-01-03 00:00:00,0
2020-01-03 08:00:00,0
2020-01-03 16:00:00,0
2020-01-04 00:00:00,0
2020-01-04 08:00:00,0
2020-01-04 16:00:00,0
2020-01-05 00:00:00,0
2020-01-05 08:00:00,0
2020-01-05 16:00:00,0
2020-01-06 00:00:00,0
2020-01-06 08:00:00,0
2020-01-06 16:00:00,0
2020-01-07 00:00:00,0
2020-01-07 08:00:00,0
2020-01-07 16:00:00,0
2020-01-08 00:00:00,0
2020-01-08 08:00:00,0
2020-01-08 16:00:00,0
2020-01-09 00:00:00,0
2020-01-09 08:00:00,0
2020-01-09 16:00:00,0
2020-01-10 00:00:00,0
2020-01-10 08:00:00,0
2020-01-10 16:00:00,0
2020-01-11 00:00:00,0
2020-01-11 08:00:00,0
2020-01-11 16:00:00,0
2020-01-12 00:00:00,0
2020-01-12 08:00:00,0
2020-01-12 16:00:00,0
2020-01-13 00:00:00,0
2020-01-13 08:00:00,0
2020-01-13 16:00:00,0
2020-01-14 00:00:00,0
2020-01-14 08:00:00,0
2020-01-14 16:00:00,0
2020-01-15 00:00:00,0
2020-01-15 08:00:00,0
2020-01-15 16:00:00,0
2020-01-16 00:00:00,0
2020-01-16 08:00:00,0
2020-01-16 16:00:00,0
2020-01-17 00:00:00,0
2020-01-17 08:00:00,0
2020-01-17 16:00:00,0
2020-01-18 00:00:00,0
2020-01-18 08:00:00,0
2020-01-18 16:00:00,0
2020-01-19 00:00:00,0
2020-01-19 08:00:00,0
2020-01-19 16:00:00,0
2020-01-20 00:00:00,0
2020-01-20 08:00:00,0
2020-01-20 16:00:00,0
2020-01-21 00:00:00,0
2020-01-21 08:00:00,0
2020-01-21 16:00:00,0
2020-01-22 00:00:00,0
2020-01-22 08:00:00,0
2020-01-22 16:00:00,0
2020-01-23 00:00:00,0
2020-01-23 08:00:00,0
2020-01-23 16:00:00,0
2020-01-24 00:00:00,0
2020-01-24 08:00:00,0
2020-01-24 16:00:00,0
2020-01-25 00:00:00,0
2020-01-25 08:00:00,0
2020-01-25 16:00:00,0
2020-01-26 00:00:00,0
2020-01-26 08:00:00,0
2020-01-26 16:00:00,0
2020-01-27 00:00:00,0
2020-01-27 08:00:00,0
2020-01-27 16:00:00,0
2020-01-28 00:00:00,0
2020-01-28 08:00:00,0
2020-01-28 16:00:00,0
2020-01-29 00:00:00,0
2020-01-29 08:00:00,0
2020-01-29 16:00:00,0
2020-01-30 00:00:00,0
2020-01-30 08:00:00,0
2020-01-30 16:00:00,0
2020-01-31 00:00:00,0
2020-01-31 08:00:00,0
2020-01-31 16:00:00,0
2020-02-01 00:00:00,0
2020-02-01 08:00:00,0
2020-02-01 16:00:00,0
2020-02-02 00:00:00,0
2020-02-02 08:00:00,0
2020-02-02 16:00:00,0
2020-02-03 00:00:00,0
2020-02-03 08:00:00,0
2020-02-03 16:00:00,0
2020-02-04 00:00:00,0
2020-02-04 08:00:00,0
2020-02-04 16:00:00,0
2020-02-05 00:00:00,0
2020-02-05 08:00:00,0
2020-02-05 16:00:00,0
2020-02-06 00:00:00,0
2020-02-06 08:00:00,0
2020-02-06 16:00:00,0
2020-02-07 00:00:00,0
2020-02-07 08:00:00,0
2020-02-07 16:00:00,0
2020-02-08 00:00:00,0
2020-02-08 08:00:00,0
2020-02-08 16:00:00,0
2020-02-09 00:00:00,0
2020-02-09 08:00:00,0
2020-02-09 16:00:00,0
2020-02-10 00:00:00,0
2020-02-10 08:00:00,0
2020-02-10 16:00:00,0
2020-02-11 00:00:00,0
2020-02-11 08:00:00,0
2020-02-11 16:00:00,0
2020-02-12 00:00:00,0
2020-02-12 08:00:00,0
2020-02-12 16:00:00,0
2020-02-13 00:00:00,0
2020-02-13 08:00:00,0
2020-02-13 16:00:00,0
2020-02-14 00:00:00,0
2020-02-14 08:00:00,0
2020-02-14 16:00:00,0
2020-02-15 00:00:00,0
2020-02-15 08:00:00,0
2020-02-15 16:00:00,0
2020-02-16 00:00:00,0
2020-02-16 08:00:00,0
2020-02-16 16:00:00,0
2020-02-17 00:00:00,0
2020-02-17 08:00:00,0
2020-02-17 16:00:00,0
2020-02-18 00:00:00,0
2020-02-18 08:00:00,0
2020-02-18 16:00:00,0
2020-02-19 00:00:00,0
2020-02-19 08:00:00,0
2020-02-19 16:00:00,0
2020-02-20 00:00:00,0
2020-02-20 08:00:00,0
2020-02-20 16:00:00,0
2020-02-21 00:00:00,0
2020-02-21 08:00:00,0
2020-02-21 16:00:00,0
2020-02-22 00:00:00,0
2020-02-22 08:00:00,0
2020-02-22 16:00:00,0
2020-02-23 00:00:00,0
2020-02-23 08:00:00,0
2020-02-23 16:00:00,0
2020-02-24 00:00:00,0
2020-02-24 08:00:00,0
2020-02-24 16:00:00,0
2020-02-25 00:00:00,0
2020-02-25 08:00:00,0
2020-02-25 16:00:00,0
2020-02-26 00:00:00,0
2020-02-26 08:00:00,0
2020-02-26 16:00:00,0
2020-02-27 00:00:00,0
2020-02-27 08:00:00,0
2020-02-27 16:00:00,0
2020-02-28 00:00:00,0
2020-02-28 08:00:00,0
2020-02-28 16:00:00,0
2020-02-29 00:00:00,0
2020-02-29 08:00:00,0
2020-02-29 16:00:00,0
2020-03-01 00:00:00,0
2020-03-01 08:00:00,0
2020-03-01 16:00:00,0
2020-03-02 00:00:00,0
2020-03-02 08:00:00,0
2020-03-02 16:00:00,0
2020-03-03 00:00:00,0
2020-03-03 08:00:00,0
2020-03-03 16:00:00,0
2020-03-04 00:00:00,0
2020-03-04 08:00:00,0
2020-03-04 16:00:00,0
2020-03-05 00:00:00,0
2020-03-05 08:00:00,0
2020-03-05 16:00:00,0
2020-03-06 00:00:00,0
2020-03-06 08:00:00,0
2020-03-06 16:00:00,0
2020-03-07 00:00:00,0
2020-03-07 08:00:00,0
2020-03-07 16:00:00,0
2020-03-08 00:00:00,0
2020-03-08 08:00:00,0
2020-03-08 16:00:00,0
2020-03-09 00:00:00,0
2020-03-09 08:00:00,-0.0063897628007850774
2020-03-09 16:00:00,0.0053296173322863443
2020-03-10 00:00:00,0.0043828440983188265
2020-03-10 08:00:00,0.0036329198117676757
2020-03-10 16:00:00,-0.00098129288071502319
2020-03-11 00:00:00,0.0075214883231199134
2020-03-11 08:00:00,-0.0058268273799276637
2020-03-11 16:00:00,0.0056275024620928652
2020-03-12 00:00:00,-0.030333065962344884
2020-03-12 08:00:00,0.036841781050615002
2020-03-12 16:00:00,-0.045413084444269197
2020-03-13 00:00:00,-0.023276503201199075
2020-03-13 08:00:00,-0.023032697072396503
2020-03-13 16:00:00,-0.0088673987019855828
2020-03-14 00:00:00,0.031425600660088877
2020-03-14 08:00:00,-0.023799927183925509
